Name,Name (BBG),Description,Maturity Date,ISIN,GIM2 Symbol,Ticker,YTW,OAD,OASD,OAS,Fitch,Moody's,S&P,Exposure Country,Exposure Currency,BarCap - Class 1 Desc,Country_Sector,BarCap - Class 3 Desc,BarCap - Class 4 Desc,JPM CEMBI Sector,Market Sector,KRD 0.5yr,KRD 02yr,KRD 05yr,KRD 10yr,KRD 20yr,KRD 30yr,Orig Face,Total MV,MV%,Bid (BBG),Ask (BBG),Min Piece (BBG),Amt Outstanding (BBG),Issue Date (BBG),Tkt Tot Amount (BBG)
        ECUADOR REPUBLIC OF  7.9500  20 Jun 2024,ECUADOR REPUBLIC OF  7.9500  20 Jun 2024,ECUADOR REPUBLIC OF  7.9500  20 Jun 2024,06/20/2024,XS1080330704,,ECUA,8.10%,5.01,5.19,594.37,B,NR,B-,ECUADOR,USD,GOVERNMENT_RELATED,ECUADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.05,0.27,3.35,1.52,0.00,0.00,"5,181,942.00","5,260,014.96",0.42%,99.068,99.773,200000,2000000000,6/20/2014,1030863.33
        ECUADOR (REPUBLIC OF)  9.62500  02 Jun 2027,ECUADOR (REPUBLIC OF)  9.62500  02 Jun 2027,ECUADOR (REPUBLIC OF)  9.62500  02 Jun 2027,06/02/2027,XS1626530320,,ECUA,8.83%,6.12,6.36,653.34,B,NR,B-,ECUADOR,USD,GOVERNMENT_RELATED,ECUADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.05,0.31,1.25,4.74,0.00,0.00,"2,590,971.00","2,805,815.62",0.23%,104.922,105.678,200000,1000000000,6/2/2017,1099756.94
        ECUADOR REPUBLIC OF  9.6500  13 Dec 2026,ECUADOR REPUBLIC OF  9.6500  13 Dec 2026,ECUADOR REPUBLIC OF  9.6500  13 Dec 2026,12/13/2026,XS1535071986,,ECUA,8.77%,5.95,6.18,649.50,B,NR,B-,ECUADOR,USD,GOVERNMENT_RELATED,ECUADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.05,0.31,1.65,4.17,0.00,0.00,"4,534,199.00","4,914,328.07",0.39%,105.402,106.065,200000,1750000000,12/13/2016,1101008.61
        ECUADOR (REPUBLIC OF)  8.7500  02 Jun 2023,ECUADOR (REPUBLIC OF)  8.7500  02 Jun 2023,ECUADOR (REPUBLIC OF)  8.7500  02 Jun 2023,06/02/2023,XS1626768730,,ECUA,7.97%,4.31,4.47,591.75,B,NR,B-,ECUADOR,USD,GOVERNMENT_RELATED,ECUADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.05,0.29,3.62,0.50,0.00,0.00,"2,590,971.00","2,757,621.29",0.22%,103.43,104.128,200000,1000000000,6/2/2017,1079427.22
        EGYPT (ARAB REPUBLIC OF)  6.12500  31 Jan 2022,EGYPT (ARAB REPUBLIC OF)  6.12500  31 Jan 2022,EGYPT (ARAB REPUBLIC OF)  6.12500  31 Jan 2022,01/31/2022,XS1558077845,,EGYPT,5.21%,3.74,3.84,335.40,B,B3,NR,EGYPT,USD,GOVERNMENT_RELATED,EGYPT_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.97,2.82,0.00,0.00,0.00,"5,808,961.00","6,074,714.56",0.49%,103.463,103.928,200000,2500000000,1/31/2017,1053220
        AFRICAN EXPORT-IMPORT BANK  4.12500  20 Jun 2024,AFRICAN EXPORT-IMPORT BANK  4.12500  20 Jun 2024,AFRICAN EXPORT-IMPORT BANK  4.12500  20 Jun 2024,06/20/2024,XS1633896813,,AFREXI,4.00%,5.86,5.86,183.32,NR,BAA1,NR,SUPRANATIONAL (COUNTRY),USD,GOVERNMENT_RELATED,SUPRANATIONAL (COUNTRY)_Foreign Agency,GOVERNMENT_SPONSORED,GOVERNMENT_SPONSORED,FINANCIAL,Foreign Agency,0.02,0.10,3.83,1.91,0.00,0.00,"1,742,688.00","1,775,995.24",0.14%,100.627,101.06,200000,750000000,6/20/2017,1024833.33
        ARAB REPUBLIC OF EGYPT  5.7500  29 Apr 2020,ARAB REPUBLIC OF EGYPT  5.7500  29 Apr 2020,ARAB REPUBLIC OF EGYPT  5.7500  29 Apr 2020,04/29/2020,XS0505265859,,EGYPT,4.24%,2.33,2.37,267.79,B,B3,B-,EGYPT,USD,GOVERNMENT_RELATED,EGYPT_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,1.89,0.43,0.00,0.00,0.00,"2,323,584.00","2,465,131.68",0.20%,103.423,104.053,100000,1000000000,4/29/2010,1066354.72
        ARAB REPUBLIC OF EGYPT  6.87500  30 Apr 2040,ARAB REPUBLIC OF EGYPT  6.87500  30 Apr 2040,ARAB REPUBLIC OF EGYPT  6.87500  30 Apr 2040,04/30/2040,XS0505478684,,EGYPT,7.17%,10.87,11.03,441.08,B,B3,B-,EGYPT,USD,GOVERNMENT_RELATED,EGYPT_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.21,0.71,1.87,6.65,1.73,"1,161,792.00","1,157,887.32",0.09%,96.763,97.602,100000,500000000,4/29/2010,1008737.5
        ARAB REPUBLIC OF EGYPT  7.00  10 Nov 2028,ARAB REPUBLIC OF EGYPT  7.00  10 Nov 2028,ARAB REPUBLIC OF EGYPT  7.00  10 Nov 2028,11/10/2028,XS1504948776,,EGYPT,6.42%,7.53,7.74,406.31,B,B3,NR,EGYPT,USD,GOVERNMENT_RELATED,EGYPT_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.21,0.71,6.12,0.67,0.00,"3,067,131.00","3,291,510.19",0.26%,104.496,104.941,200000,1320000000,11/10/2016,1083565.56
        ARAB REPUBLIC OF EGYPT  6.7500  10 Nov 2024,ARAB REPUBLIC OF EGYPT  6.7500  10 Nov 2024,ARAB REPUBLIC OF EGYPT  6.7500  10 Nov 2024,11/10/2024,XS1504948693,,EGYPT,5.80%,5.50,5.65,362.22,B,B3,NR,EGYPT,USD,GOVERNMENT_RELATED,EGYPT_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.21,3.29,2.12,0.00,0.00,"3,067,131.00","3,316,096.95",0.27%,105.421,105.85,200000,1320000000,11/10/2016,1090460
        ARAB REPUBLIC OF EGYPT  5.87500  11 Jun 2025,ARAB REPUBLIC OF EGYPT  5.87500  11 Jun 2025,ARAB REPUBLIC OF EGYPT  5.87500  11 Jun 2025,06/11/2025,XS1245432742,,EGYPT,5.90%,6.01,6.17,368.71,B,B3,B-,EGYPT,USD,GOVERNMENT_RELATED,EGYPT_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.18,2.96,3.00,0.00,0.00,"3,485,376.00","3,544,339.74",0.28%,99.802,100.493,200000,1500000000,6/11/2015,1026066.53
        AFRICAN EXPORT-IMPORT BANK  4.00  24 May 2021,AFRICAN EXPORT-IMPORT BANK  4.00  24 May 2021,AFRICAN EXPORT-IMPORT BANK  4.00  24 May 2021,05/24/2021,XS1418627821,,AFREXI,3.32%,3.36,3.38,156.99,NR,BAA1,NR,SUPRANATIONAL (COUNTRY),USD,GOVERNMENT_RELATED,SUPRANATIONAL (COUNTRY)_Foreign Agency,GOVERNMENT_SPONSORED,GOVERNMENT_SPONSORED,FINANCIAL,Foreign Agency,0.02,1.55,1.80,0.00,0.00,0.00,"2,091,226.00","2,169,738.50",0.17%,102.3,102.7,200000,900000000,5/24/2016,1042933.33
        EGYPT (ARAB REPUBLIC OF)  7.500  31 Jan 2027,EGYPT (ARAB REPUBLIC OF)  7.500  31 Jan 2027,EGYPT (ARAB REPUBLIC OF)  7.500  31 Jan 2027,01/31/2027,XS1558078736,,EGYPT,6.24%,6.70,6.88,395.57,B,B3,NR,EGYPT,USD,GOVERNMENT_RELATED,EGYPT_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.23,1.48,5.14,0.00,0.00,"4,647,168.00","5,117,066.13",0.41%,108.77,109.362,200000,2000000000,1/31/2017,1110510
        EGYPT (ARAB REPUBLIC OF)  8.500  31 Jan 2047,EGYPT (ARAB REPUBLIC OF)  8.500  31 Jan 2047,EGYPT (ARAB REPUBLIC OF)  8.500  31 Jan 2047,01/31/2047,XS1558078496,,EGYPT,7.50%,11.42,11.49,463.19,B,B3,NR,EGYPT,USD,GOVERNMENT_RELATED,EGYPT_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.24,0.79,2.07,3.18,5.39,"5,808,961.00","6,576,877.60",0.53%,111.637,112.453,200000,2500000000,1/31/2017,1142750
        AFRICAN EXPORT-IMPORT BANK  4.7500  29 Jul 2019,AFRICAN EXPORT-IMPORT BANK  4.7500  29 Jul 2019,AFRICAN EXPORT-IMPORT BANK  4.7500  29 Jul 2019,07/29/2019,XS1091688660,,AFREXI,2.93%,1.74,1.75,143.71,BBB-,BAA1,NR,SUPRANATIONAL (COUNTRY),USD,GOVERNMENT_RELATED,SUPRANATIONAL (COUNTRY)_Foreign Agency,GOVERNMENT_SPONSORED,GOVERNMENT_SPONSORED,FINANCIAL,Foreign Agency,0.23,1.52,0.00,0.00,0.00,0.00,"1,626,509.00","1,692,374.03",0.14%,103.11,103.51,200000,700000000,7/29/2014,1043501.94
        EL SALVADOR REPUBLIC OF  7.7500  24 Jan 2023,EL SALVADOR REPUBLIC OF  7.7500  24 Jan 2023,EL SALVADOR REPUBLIC OF  7.7500  24 Jan 2023,01/24/2023,USP01012AJ55,,ELSALV,6.09%,4.30,4.43,408.14,NR,CAA1,CCC,EL SALVADOR,USD,GOVERNMENT_RELATED,EL SALVADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.25,3.87,0.24,0.00,0.00,"2,072,777.00","2,257,739.10",0.18%,107.269,108.4,10000,800000000,10/24/2002,1100041.67
        EL SALVADOR REPUBLIC OF  7.6500  15 Jun 2035,EL SALVADOR REPUBLIC OF  7.6500  15 Jun 2035,EL SALVADOR REPUBLIC OF  7.6500  15 Jun 2035,06/15/2035,USP01012AN67,,ELSALV,7.33%,9.53,9.75,472.01,CCC,CAA1,CCC,EL SALVADOR,USD,GOVERNMENT_RELATED,EL SALVADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.23,0.77,3.33,5.48,0.00,"2,590,971.00","2,731,168.12",0.22%,102.975,103.954,10000,1000000000,6/10/2005,1063822.5
        EL SALVADOR REPUBLIC OF  7.37500  01 Dec 2019,EL SALVADOR REPUBLIC OF  7.37500  01 Dec 2019,EL SALVADOR REPUBLIC OF  7.37500  01 Dec 2019,12/01/2019,USP01012AQ98,,ELSALV,5.59%,1.94,2.00,407.39,CCC,CAA1,CCC,EL SALVADOR,USD,GOVERNMENT_RELATED,EL SALVADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,1.83,0.11,0.00,0.00,0.00,"2,072,777.00","2,198,662.52",0.18%,103.813,104.685,100000,800000000,12/1/2009,1068786.81
        EL SALVADOR REPUBLIC OF  8.2500  10 Apr 2032,EL SALVADOR REPUBLIC OF  8.2500  10 Apr 2032,EL SALVADOR REPUBLIC OF  8.2500  10 Apr 2032,04/10/2032,XS0146173371,,ELSALV,7.20%,8.37,8.60,470.28,CCC,CAA1,CCC,EL SALVADOR,USD,GOVERNMENT_RELATED,EL SALVADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.24,0.80,4.73,2.84,0.00,"1,295,486.00","1,468,543.53",0.12%,109.269,110.298,10000,500000000,4/10/2002,1108518.33
        EL SALVADOR (REPUBLIC OF)  5.87500  30 Jan 2025,EL SALVADOR (REPUBLIC OF)  5.87500  30 Jan 2025,EL SALVADOR (REPUBLIC OF)  5.87500  30 Jan 2025,01/30/2025,USP01012AS54,,ELSALV,6.22%,5.80,5.97,402.51,CCC,CAA1,CCC,EL SALVADOR,USD,GOVERNMENT_RELATED,EL SALVADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.18,3.24,2.51,0.00,0.00,"2,072,777.00","2,052,672.84",0.16%,97.94,98.873,5000,800000000,12/5/2012,998320
        EL SALVADOR (REPUBLIC OF)  6.37500  18 Jan 2027,EL SALVADOR (REPUBLIC OF)  6.37500  18 Jan 2027,EL SALVADOR (REPUBLIC OF)  6.37500  18 Jan 2027,01/18/2027,USP01012AT38,,ELSALV,6.49%,6.83,7.03,420.35,CCC,CAA1,CCC,EL SALVADOR,USD,GOVERNMENT_RELATED,EL SALVADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.20,1.46,5.33,0.00,0.00,"2,072,777.00","2,084,242.64",0.17%,98.852,99.583,5000,800000000,9/18/2014,1010495
        EL SALVADOR (REPUBLIC OF)  7.62500  01 Feb 2041,EL SALVADOR (REPUBLIC OF)  7.62500  01 Feb 2041,EL SALVADOR (REPUBLIC OF)  7.62500  01 Feb 2041,02/01/2041,USP01012AR71,,ELSALV,7.43%,10.82,10.97,465.27,CCC,CAA1,CCC,EL SALVADOR,USD,GOVERNMENT_RELATED,EL SALVADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.23,0.77,2.02,6.03,2.06,"1,693,200.00","1,751,939.48",0.14%,102.219,103.348,150000,653500000,2/1/2011,1049278.19
        EL SALVADOR (REPUBLIC OF)  8.62500  28 Feb 2029,EL SALVADOR (REPUBLIC OF)  8.62500  28 Feb 2029,EL SALVADOR (REPUBLIC OF)  8.62500  28 Feb 2029,02/28/2029,USP01012BX31,,ELSALV,7.03%,7.40,7.62,466.25,NR,CAA1,CCC,EL SALVADOR,USD,GOVERNMENT_RELATED,EL SALVADOR_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.26,0.86,5.68,0.78,0.00,"1,557,394.00","1,762,573.26",0.14%,112.233,113.363,5000,601085000,2/28/2017,1139231.67
        FEDERAL REP OF ETHIOPIA  6.62500  11 Dec 2024,FEDERAL REP OF ETHIOPIA  6.62500  11 Dec 2024,FEDERAL REP OF ETHIOPIA  6.62500  11 Dec 2024,12/11/2024,XS1151974877,,ETHOPI,6.12%,5.57,5.73,393.70,B,B1,B,ETHIOPIA,USD,GOVERNMENT_RELATED,ETHIOPIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.21,3.26,2.23,0.00,0.00,"2,590,971.00","2,718,864.07",0.22%,102.625,103.625,200000,1000000000,12/11/2014,1057607.36
        GABONESE REPUBLIC  6.9500  16 Jun 2025,GABONESE REPUBLIC  6.9500  16 Jun 2025,GABONESE REPUBLIC  6.9500  16 Jun 2025,06/16/2025,XS1245960684,,GABON,6.92%,5.77,5.96,471.18,B+,B3,NR,GABON,USD,GOVERNMENT_RELATED,GABON_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.22,2.87,2.82,0.00,0.00,"1,813,680.00","1,853,992.91",0.15%,100,101,200000,700000000,6/16/2015,1027694.44
        GABONESE REPUBLIC  6.37500  12 Dec 2024,GABONESE REPUBLIC  6.37500  12 Dec 2024,GABONESE REPUBLIC  6.37500  12 Dec 2024,12/12/2024,XS1003557870,,GABON,6.64%,5.57,5.08,445.46,B+,NR,NR,GABON,USD,GOVERNMENT_RELATED,GABON_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.21,3.67,1.16,0.00,0.00,"3,886,457.00","3,904,164.09",0.31%,98.417,99.333,200000,1500000000,12/12/2013,1010690
        REPUBLIC OF GEORGIA  6.87500  12 Apr 2021,REPUBLIC OF GEORGIA  6.87500  12 Apr 2021,REPUBLIC OF GEORGIA  6.87500  12 Apr 2021,04/12/2021,XS0617134092,,GEORG,3.17%,3.07,3.12,145.66,BB-,BA2,BB-,GEORGIA,USD,GOVERNMENT_RELATED,GEORGIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,1.57,1.50,0.00,0.00,0.00,"1,295,486.00","1,496,643.07",0.12%,111.96,112.877,200000,500000000,4/12/2011,1126600
        GEORGIAN RAILWAY LLC  7.7500  11 Jul 2022,GEORGIAN RAILWAY LLC  7.7500  11 Jul 2022,GEORGIAN RAILWAY LLC  7.7500  11 Jul 2022,07/11/2022,XS0800346362,,GRAIL,5.10%,3.96,4.05,317.65,B+,NR,B+,GEORGIA,USD,GOVERNMENT_RELATED,GEORGIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.04,0.52,3.48,0.00,0.00,0.00,"1,295,486.00","1,461,764.62",0.12%,111.336,111.929,200000,500000000,7/5/2012,1136390.28
        REPUBLIC OF GHANA  8.12500  18 Jan 2026,REPUBLIC OF GHANA  8.12500  18 Jan 2026,REPUBLIC OF GHANA  8.12500  18 Jan 2026,01/18/2026,XS1108847531,,GHANA,6.88%,5.42,5.60,468.51,B,B3,B-,GHANA,USD,GOVERNMENT_RELATED,GHANA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.26,3.02,2.26,0.00,0.00,"2,590,971.00","2,817,233.99",0.23%,106.877,107.793,200000,1000000000,9/18/2014,1099838.33
        REPUBLIC OF GHANA  10.7500  14 Oct 2030,REPUBLIC OF GHANA  10.7500  14 Oct 2030,REPUBLIC OF GHANA  10.7500  14 Oct 2030,10/14/2030,XS1297557412,,GHANA,7.10%,7.46,7.33,466.34,BB-,B1,NR,GHANA,USD,GOVERNMENT_RELATED,GHANA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.28,0.94,5.04,1.03,0.00,"2,590,971.00","3,517,488.46",0.28%,130.625,131.583,200000,1000000000,10/14/2015,1370272.78
        GHANA GOVERNMENT INTERNATIO  9.2500  15 Sep 2022,GHANA GOVERNMENT INTERNATIO  9.2500  15 Sep 2022,GHANA GOVERNMENT INTERNATIO  9.2500  15 Sep 2022,09/15/2022,XS1470699957,,GHANA,5.98%,3.31,3.41,418.63,B,B3,B-,GHANA,USD,GOVERNMENT_RELATED,GHANA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.05,1.15,2.19,0.00,0.00,0.00,"1,943,228.00","2,171,975.43",0.17%,111.252,112.168,200000,750000000,9/15/2016,1129457.5
        REPUBLIC OF GHANA  7.87500  07 Aug 2023,REPUBLIC OF GHANA  7.87500  07 Aug 2023,REPUBLIC OF GHANA  7.87500  07 Aug 2023,08/07/2023,XS0956935398,,GHANA,6.50%,4.63,4.77,442.78,B,B3,B-,GHANA,USD,GOVERNMENT_RELATED,GHANA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.26,3.77,0.70,0.00,0.00,"2,590,971.00","2,793,144.64",0.22%,106.417,107.333,200000,1000000000,8/7/2013,1090568.75
        GUATEMALA (REPUBLIC OF)  5.7500  06 Jun 2022,GUATEMALA (REPUBLIC OF)  5.7500  06 Jun 2022,GUATEMALA (REPUBLIC OF)  5.7500  06 Jun 2022,06/06/2022,USP5015VAD84,,GUATEM,3.66%,4.05,4.12,175.12,BB,BA1,BB,GUATEMALA,USD,GOVERNMENT_RELATED,GUATEMALA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.58,3.50,0.00,0.00,0.00,"1,813,680.00","2,008,772.15",0.16%,108.832,109.728,200000,700000000,6/6/2012,1115475
        GUATEMALA (REPUBLIC OF)  4.87500  13 Feb 2028,GUATEMALA (REPUBLIC OF)  4.87500  13 Feb 2028,GUATEMALA (REPUBLIC OF)  4.87500  13 Feb 2028,02/13/2028,USP5015VAE67,,GUATEM,4.57%,8.05,8.21,224.02,BB,BA1,BB,GUATEMALA,USD,GOVERNMENT_RELATED,GUATEMALA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.13,0.45,7.35,0.27,0.00,"1,813,680.00","1,871,247.63",0.15%,102.292,103.198,200000,700000000,2/13/2013,1040789.58
        GUATEMALA (REPUBLIC OF)  4.500  03 May 2026,GUATEMALA (REPUBLIC OF)  4.500  03 May 2026,GUATEMALA (REPUBLIC OF)  4.500  03 May 2026,05/03/2026,USP5015VAF33,,GUATEM,4.43%,6.93,7.07,217.98,BB,BA1,BB,GUATEMALA,USD,GOVERNMENT_RELATED,GUATEMALA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.11,2.19,4.75,0.00,0.00,"1,813,680.00","1,856,681.52",0.15%,100.602,101.333,200000,700000000,5/3/2016,1032065
        GUATEMALA (REPUBLIC OF)  4.37500  05 Jun 2027,GUATEMALA (REPUBLIC OF)  4.37500  05 Jun 2027,GUATEMALA (REPUBLIC OF)  4.37500  05 Jun 2027,06/05/2027,USP5015VAG16,,GUATEM,4.52%,7.69,7.85,222.49,BB,BA1,BB,GUATEMALA,USD,GOVERNMENT_RELATED,GUATEMALA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.11,0.84,6.89,0.00,0.00,"1,295,486.00","1,298,957.38",0.10%,98.765,99.585,200000,500000000,6/5/2017,1011324.03
        HONDURAS GOVERNMENT  7.500  15 Mar 2024,HONDURAS GOVERNMENT  7.500  15 Mar 2024,HONDURAS GOVERNMENT  7.500  15 Mar 2024,03/15/2024,XS0905659230,,HONDUR,4.60%,4.51,4.61,257.79,NR,B1,BB-,HONDURAS,USD,GOVERNMENT_RELATED,HONDURAS_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.44,3.54,0.58,0.00,0.00,"1,295,486.00","1,479,095.29",0.12%,113.695,114.535,200000,500000000,3/15/2013,1146015
        REPUBLIC OF HONDURAS  8.7500  16 Dec 2020,REPUBLIC OF HONDURAS  8.7500  16 Dec 2020,REPUBLIC OF HONDURAS  8.7500  16 Dec 2020,12/16/2020,XS1006084211,,HONDUR,4.03%,2.77,2.82,236.62,NR,B1,BB-,HONDURAS,USD,GOVERNMENT_RELATED,HONDURAS_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.05,1.70,1.05,0.00,0.00,0.00,"1,295,486.00","1,511,231.39",0.12%,113.885,114.63,200000,500000000,12/16/2013,1172644.44
        HONDURAS GOVERNMENT  6.2500  19 Jan 2027,HONDURAS GOVERNMENT  6.2500  19 Jan 2027,HONDURAS GOVERNMENT  6.2500  19 Jan 2027,01/19/2027,USP5178RAC27,,HONDUR,5.20%,7.01,7.17,291.85,NR,B1,BB-,HONDURAS,USD,GOVERNMENT_RELATED,HONDURAS_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.18,1.46,5.51,0.00,0.00,"1,813,680.00","1,975,673.17",0.16%,107.59,108.397,150000,700000000,1/19/2017,1092019.72
        MAGYAR EXPORT-IMPORT BANK  4.00  30 Jan 2020,MAGYAR EXPORT-IMPORT BANK  4.00  30 Jan 2020,MAGYAR EXPORT-IMPORT BANK  4.00  30 Jan 2020,01/30/2020,XS1115429372,,MAEXIM,2.57%,2.22,2.23,102.60,BBB-,NR,BBB-,HUNGARY,USD,GOVERNMENT_RELATED,HUNGARY_Foreign Agency,GOVERNMENT_GUARANTEE,GOVERNMENT_GUARANTEE,,Foreign Agency,0.02,1.96,0.24,0.00,0.00,0.00,"1,222,293.00","1,270,023.25",0.10%,103.2,103.808,200000,500000000,10/2/2014,1039500
        HUNGARY REPUBLIC OF  5.37500  25 Mar 2024,HUNGARY REPUBLIC OF  5.37500  25 Mar 2024,HUNGARY REPUBLIC OF  5.37500  25 Mar 2024,03/25/2024,US445545AL04,,REPHUN,2.93%,5.60,5.61,80.53,BBB-,BAA3,BBB-,HUNGARY,USD,GOVERNMENT_RELATED,HUNGARY_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.14,3.91,1.53,0.00,0.00,"4,889,171.00","5,597,145.58",0.45%,114.292,114.606,2000,2000000000,3/25/2014,1148198.19
        HUNGARY REPUBLIC OF - GLOBAL  7.62500  29 Mar 2041,HUNGARY REPUBLIC OF - GLOBAL  7.62500  29 Mar 2041,HUNGARY REPUBLIC OF - GLOBAL  7.62500  29 Mar 2041,03/29/2041,US445545AF36,,REPHUN,3.99%,13.60,13.34,128.99,BBB-,BAA3,BBB-,HUNGARY,USD,GOVERNMENT_RELATED,HUNGARY_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.13,0.48,1.67,8.11,3.20,"3,055,732.00","4,743,648.57",0.38%,154.993,155.826,2000,1250000000,3/29/2011,1561433.47
        HUNGARY REPUBLIC OF - GLOBAL  6.2500  29 Jan 2020,HUNGARY REPUBLIC OF - GLOBAL  6.2500  29 Jan 2020,HUNGARY REPUBLIC OF - GLOBAL  6.2500  29 Jan 2020,01/29/2020,US445545AD87,,REPHUN,2.22%,2.17,2.18,68.65,BBB-,BAA3,BBB-,HUNGARY,USD,GOVERNMENT_RELATED,HUNGARY_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,1.91,0.23,0.00,0.00,0.00,"4,828,056.00","5,319,170.63",0.43%,109.064,109.347,1000,1834754000,1/29/2010,1104913.61
        HUNGARY REPUBLIC OF  4.00  25 Mar 2019,HUNGARY REPUBLIC OF  4.00  25 Mar 2019,HUNGARY REPUBLIC OF  4.00  25 Mar 2019,03/25/2019,US445545AK21,,REPHUN,1.85%,1.44,1.44,40.80,BBB-,BAA3,BBB-,HUNGARY,USD,GOVERNMENT_RELATED,HUNGARY_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.51,0.93,0.00,0.00,0.00,0.00,"1,889,738.00","1,950,283.06",0.16%,102.996,103.379,2000,514446000,3/25/2014,1035708.89
        HUNGARIAN DEVELOPMENT BK  6.2500  21 Oct 2020,HUNGARIAN DEVELOPMENT BK  6.2500  21 Oct 2020,HUNGARIAN DEVELOPMENT BK  6.2500  21 Oct 2020,10/21/2020,XS0954674312,,MAGYAR,2.62%,2.75,2.77,98.44,BBB-,BAA3,NR,HUNGARY,USD,GOVERNMENT_RELATED,HUNGARY_Foreign Agency,GOVERNMENT_GUARANTEE,GOVERNMENT_GUARANTEE,,Foreign Agency,0.03,1.80,0.92,0.00,0.00,0.00,"1,833,439.00","2,078,761.47",0.17%,100,100,200000,750000000,10/21/2013,1138797.5
        HUNGARY REPUBLIC OF  5.7500  22 Nov 2023,HUNGARY REPUBLIC OF  5.7500  22 Nov 2023,HUNGARY REPUBLIC OF  5.7500  22 Nov 2023,11/22/2023,US445545AJ57,,REPHUN,2.90%,5.22,5.23,81.02,BBB-,BAA3,BBB-,HUNGARY,USD,GOVERNMENT_RELATED,HUNGARY_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.16,3.95,1.09,0.00,0.00,"4,889,171.00","5,769,876.97",0.46%,115.866,116.133,2000,2000000000,11/22/2013,1182661.11
        HUNGARY REPUBLIC OF  5.37500  21 Feb 2023,HUNGARY REPUBLIC OF  5.37500  21 Feb 2023,HUNGARY REPUBLIC OF  5.37500  21 Feb 2023,02/21/2023,US445545AH91,,REPHUN,2.79%,4.75,4.76,78.46,BBB-,BAA3,BBB-,HUNGARY,USD,GOVERNMENT_RELATED,HUNGARY_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.15,4.23,0.34,0.00,0.00,"4,889,171.00","5,546,475.08",0.45%,112.77,112.985,2000,1923938000,2/19/2013,1135914.58
